200 200
50	13	2	7	23	35	16	19	48	33	14	30	45	19	9	28	2	37	20	9	16	47	3	19	50	2	12	47	26	43	23	18	49	22	30	16	21	4	48	5	29	11	9	27	21	30	9	44	19	9	13	21	35	3	26	50	16	29	48	2	38	22	32	21	33	25	46	46	47	10	37	43	32	47	5	1	30	28	20	39	47	31	6	8	50	26	16	8	28	4	5	11	49	48	49	5	47	44	40	31	30	6	15	41	43	29	35	27	26	14	40	41	20	42	7	1	34	46	15	4	5	49	46	42	21	14	44	19	8	49	47	4	33	10	3	2	26	28	37	32	2	43	38	48	11	36	47	14	19	6	50	29	27	13	11	40	20	11	5	26	25	29	47	11	4	38	29	19	4	30	1	20	8	28	44	14	33	4	48	40	20	30	35	7	32	2	28	37	8	2	47	47	40	41	39	47	16	27	19	4
18	7	23	36	16	49	44	12	32	19	18	35	32	26	46	33	50	44	35	46	41	17	23	36	44	36	42	25	29	30	4	42	5	6	24	17	28	13	28	27	30	26	7	42	27	1	11	35	5	39	44	13	1	29	47	13	7	48	8	36	46	5	3	27	20	15	30	48	33	21	21	9	36	33	40	19	12	20	11	43	34	4	30	44	46	33	9	33	41	28	27	26	2	35	13	13	25	39	4	49	19	45	48	15	8	42	10	24	26	37	21	21	6	47	25	29	12	20	13	16	21	5	47	33	5	22	10	5	26	24	47	3	14	25	50	23	41	5	7	9	11	33	3	1	50	26	24	18	30	29	15	14	34	33	2	5	20	32	35	35	8	24	42	8	43	18	25	1	9	50	10	47	19	37	15	34	45	37	41	26	44	7	49	4	14	7	32	36	16	19	21	1	7	37	45	12	49	8	26	5
27	24	1	35	45	29	49	37	29	38	23	49	40	17	40	13	40	47	22	44	2	37	48	16	46	16	2	37	13	28	28	10	11	47	29	21	38	18	29	14	29	9	34	42	47	37	29	36	8	34	49	38	12	8	3	50	34	12	13	3	48	40	13	44	7	39	34	4	27	47	6	29	17	42	14	14	16	28	36	38	43	6	17	11	8	20	30	45	25	36	8	8	47	43	14	7	44	33	20	20	21	8	8	19	37	42	47	20	12	31	29	9	8	5	27	50	45	50	47	47	36	50	14	32	30	37	6	37	22	5	13	25	22	40	34	11	19	15	9	9	19	42	25	17	32	38	28	17	47	35	41	42	48	3	22	13	15	35	48	35	33	41	26	17	25	19	50	35	19	42	37	32	20	43	47	19	34	15	46	47	19	1	8	18	17	35	42	21	40	22	2	9	47	26	16	19	44	46	29	40
35	35	36	22	33	26	24	37	22	11	21	28	2	3	25	29	1	44	40	27	11	37	7	47	47	36	41	41	17	13	26	34	46	10	25	28	3	14	39	24	27	2	50	24	24	16	4	2	49	4	28	46	15	30	7	24	13	9	45	16	2	6	44	15	10	7	40	36	20	44	35	31	7	7	32	35	24	22	2	44	34	28	48	22	37	11	37	41	3	49	9	11	23	7	18	7	49	12	32	31	25	34	50	22	33	12	40	9	6	41	3	18	45	25	31	34	15	50	11	37	24	23	47	43	41	32	40	7	48	20	33	36	5	37	6	43	33	2	28	29	39	13	19	8	6	15	9	22	30	10	46	9	50	8	5	32	13	32	50	26	37	22	49	47	18	45	39	38	26	39	18	22	48	22	41	9	41	23	34	46	23	8	33	24	47	13	15	43	48	38	43	7	8	45	19	15	12	28	13	11
15	50	13	5	24	37	39	12	48	17	18	17	41	25	32	22	34	11	13	15	33	15	17	46	18	12	7	42	44	12	41	41	18	13	49	9	29	7	24	28	38	27	50	36	16	49	27	13	14	9	33	29	14	18	46	18	21	45	35	48	42	21	14	16	45	14	50	7	28	28	30	24	37	32	5	11	23	37	16	47	32	17	44	49	21	8	40	23	26	10	19	18	4	40	4	25	26	11	38	46	15	10	45	43	26	49	36	20	1	2	22	6	35	31	17	27	7	4	44	13	26	13	48	4	16	19	43	19	42	5	13	4	41	19	42	37	2	8	31	1	19	16	32	50	43	44	22	39	35	16	19	26	48	1	24	40	6	40	17	3	26	3	43	35	11	16	14	13	5	29	31	31	34	19	19	6	12	43	10	34	28	45	23	23	17	31	15	40	38	1	2	13	12	33	39	37	44	28	22	17
46	50	13	17	39	11	13	20	10	31	27	10	36	30	11	10	40	23	9	49	14	15	21	34	2	26	43	48	12	50	15	14	8	19	41	21	2	11	12	47	11	26	40	42	47	30	25	6	13	44	32	14	33	17	42	38	13	18	28	35	9	16	8	7	10	5	42	39	47	15	13	48	42	31	32	11	15	11	1	16	37	14	43	12	38	22	34	10	33	32	22	46	49	49	18	8	6	27	40	24	40	8	15	50	24	40	3	25	19	33	18	25	7	21	17	36	20	7	17	14	8	39	9	25	36	25	47	31	28	9	28	17	12	35	31	17	33	20	29	27	50	25	39	14	34	44	36	28	11	42	26	37	2	38	28	22	36	26	27	43	7	31	23	39	45	39	18	11	24	16	41	34	2	33	23	40	43	37	7	4	16	48	37	34	34	24	48	34	36	21	37	14	28	5	16	44	33	14	5	14
5	5	43	25	31	11	27	34	50	8	45	17	22	41	11	14	14	9	10	2	30	16	7	15	45	13	31	36	34	45	40	41	17	5	13	3	8	7	45	43	41	46	41	3	32	28	46	8	11	17	12	43	31	26	38	1	44	40	22	5	40	10	43	6	49	27	21	37	45	12	24	19	5	6	37	15	14	10	14	44	18	13	9	33	32	8	35	24	11	37	46	8	47	9	26	2	50	11	7	24	17	15	9	38	44	4	2	24	44	4	44	48	34	15	8	41	32	7	27	19	38	21	48	43	19	27	37	20	17	10	40	6	49	31	7	34	13	34	3	25	31	30	7	44	41	17	24	9	35	31	30	43	25	48	37	1	20	31	11	35	34	40	3	39	26	24	18	30	9	17	6	7	29	50	7	34	33	35	22	16	29	32	9	6	16	17	18	43	9	10	37	38	9	3	29	1	3	21	13	20
18	15	5	15	8	3	42	21	41	47	26	40	24	34	49	3	28	11	35	16	21	2	5	28	42	34	14	44	22	39	2	13	39	18	24	40	4	16	29	43	31	32	44	41	49	4	13	38	9	27	34	21	18	38	21	27	5	9	22	40	11	34	46	44	30	33	45	43	50	3	44	47	9	19	25	21	12	30	38	40	32	35	12	39	45	27	28	12	6	35	8	25	42	28	33	36	18	37	42	13	31	32	38	26	46	46	3	35	6	34	46	36	10	33	23	43	13	21	41	18	33	1	42	22	26	30	34	21	43	39	13	1	9	11	41	21	15	41	33	37	30	5	26	11	12	14	45	32	35	50	26	19	46	24	11	15	12	41	9	29	1	45	32	35	13	3	15	35	45	36	27	38	16	43	41	1	4	16	22	38	12	43	29	18	10	6	6	16	24	30	41	22	43	47	6	39	37	2	3	27
2	9	30	26	24	23	11	24	29	1	50	9	40	33	14	1	19	20	1	15	7	14	40	46	24	16	45	8	45	24	25	23	29	6	42	25	10	32	32	25	22	32	49	43	31	48	36	41	32	8	32	7	50	24	41	50	19	3	36	24	44	48	41	6	32	32	7	27	48	37	39	30	10	47	24	1	46	10	17	12	34	22	12	4	3	28	9	49	22	16	50	18	49	30	39	14	27	45	18	14	29	17	41	31	28	22	17	48	27	14	46	39	30	24	23	30	18	5	30	3	44	33	40	4	10	10	2	43	10	10	41	21	3	35	44	41	32	33	34	49	6	27	18	33	28	3	13	16	6	50	32	24	18	47	45	46	4	50	21	31	14	16	1	29	25	15	46	25	39	33	5	49	4	47	32	42	5	20	25	43	21	7	37	9	41	45	33	39	19	15	41	22	12	28	49	18	36	1	1	10
11	2	13	33	6	21	10	37	5	45	13	4	44	25	34	49	34	3	24	23	44	3	30	18	33	12	50	47	35	48	12	2	23	28	30	38	12	31	15	14	12	3	45	39	25	35	18	44	26	18	48	7	35	20	49	24	10	46	30	24	20	32	45	40	25	25	16	10	19	13	19	11	42	5	34	9	28	19	38	22	27	6	18	8	5	6	18	7	30	8	20	2	50	14	20	26	24	13	33	27	19	21	18	37	21	40	2	7	4	9	38	1	45	35	31	7	29	48	40	49	20	33	16	25	12	25	36	18	3	4	34	4	36	42	3	31	4	21	2	13	2	21	16	40	10	9	39	46	47	21	29	40	46	34	13	41	12	12	40	19	16	47	40	32	17	35	48	4	28	30	41	39	34	47	31	18	19	31	40	44	5	15	20	37	37	28	39	10	3	45	45	26	10	26	47	16	24	1	21	43
9	31	46	3	38	27	11	6	42	40	8	49	22	23	44	30	34	13	43	31	40	25	24	27	8	30	3	46	36	30	12	4	23	6	21	46	35	49	1	34	30	45	9	15	3	8	4	30	48	16	12	6	27	14	32	19	21	42	28	5	4	22	4	4	5	25	1	17	13	19	7	12	44	26	41	3	39	44	47	3	46	12	48	21	49	41	8	3	39	32	11	31	9	4	14	40	14	35	5	21	28	37	40	28	46	32	24	46	26	12	11	19	14	13	21	18	17	10	34	34	16	15	41	34	42	41	1	44	4	24	42	17	44	1	35	11	36	49	45	4	27	30	22	12	24	39	5	13	39	39	33	30	19	47	26	41	22	2	29	26	4	24	3	39	25	48	9	28	44	35	6	33	48	44	26	49	5	2	2	4	12	30	17	2	19	19	27	47	33	38	20	19	44	18	29	14	16	23	29	6
14	27	33	47	40	44	20	26	11	34	41	44	25	42	2	13	25	12	32	12	13	2	44	21	33	18	37	13	2	50	1	14	27	7	36	2	42	2	41	3	10	13	39	32	12	15	19	31	7	16	40	36	36	6	47	12	44	47	43	8	33	19	30	6	19	14	21	47	23	50	19	6	14	13	28	25	35	8	36	14	38	29	35	17	13	40	37	5	21	45	15	47	45	15	9	30	50	29	11	35	49	15	35	19	8	31	33	20	30	31	49	50	20	39	23	22	44	16	32	23	32	23	30	28	35	19	23	9	45	2	6	11	27	4	2	3	39	30	29	40	40	24	9	22	46	15	4	47	24	1	33	29	21	23	1	19	9	37	13	26	38	19	13	34	50	10	48	21	46	22	43	25	32	37	28	43	46	21	3	11	45	43	30	27	18	33	35	45	22	16	49	6	19	47	7	21	46	20	44	41
18	18	43	3	5	40	31	31	42	7	29	24	44	4	36	6	5	27	40	10	35	25	48	1	46	47	31	23	29	50	45	1	15	40	13	49	36	3	1	46	5	1	7	37	15	38	7	16	48	35	20	39	46	19	2	35	50	17	29	28	34	23	8	5	37	17	37	23	31	11	23	11	25	38	9	44	41	6	47	43	1	27	32	50	38	36	25	3	16	25	22	36	11	2	30	26	26	7	30	7	3	43	36	32	31	44	37	47	43	44	1	18	10	49	3	47	21	32	44	15	7	25	31	16	50	1	5	14	9	17	49	10	40	5	33	10	39	20	1	34	1	10	16	41	50	14	35	2	12	22	39	45	11	17	37	3	9	29	25	49	46	29	19	15	46	40	22	20	23	13	39	2	9	42	47	12	40	38	41	37	6	46	26	29	28	4	21	6	12	4	16	5	28	20	26	36	32	23	29	25
2	14	33	12	38	20	20	30	19	6	29	44	45	50	40	34	37	38	11	27	22	23	48	36	19	42	30	19	43	30	39	12	2	36	46	21	20	10	4	22	19	45	30	40	15	37	17	12	21	6	13	16	43	22	34	34	50	24	28	40	21	23	31	4	32	42	15	49	16	35	5	40	22	42	48	47	14	26	30	30	9	1	22	34	6	1	26	1	15	42	31	17	13	2	25	22	8	11	20	13	45	42	7	9	12	20	33	19	20	10	35	10	34	39	30	37	44	12	6	10	17	17	44	41	21	10	14	8	11	47	15	19	27	25	12	41	17	25	39	47	49	32	47	44	16	50	27	26	1	25	32	29	34	9	48	13	46	6	16	30	14	20	48	39	14	3	28	7	19	44	16	13	27	39	40	35	48	43	30	19	7	26	25	20	15	25	32	17	34	39	50	37	22	2	18	4	29	37	6	25
31	13	34	4	6	13	12	25	30	19	48	14	11	45	7	10	20	36	20	22	13	34	29	4	41	5	33	14	49	20	46	14	26	20	44	50	6	30	27	36	23	42	34	3	27	3	3	36	46	16	44	28	33	14	27	38	23	8	7	21	31	18	39	26	6	20	48	33	5	32	14	3	5	41	33	35	47	29	8	24	22	45	26	36	35	36	5	39	28	35	41	40	33	12	44	41	38	19	21	38	12	21	46	49	4	50	30	8	28	14	12	21	22	43	34	40	49	15	26	48	5	6	43	12	17	28	20	38	18	33	15	43	42	44	30	27	50	42	3	1	8	16	11	30	39	28	3	1	25	37	21	28	38	27	49	35	32	27	29	41	6	30	29	23	16	45	33	34	23	31	21	10	19	25	37	20	6	41	17	49	18	18	3	34	15	16	3	41	38	2	17	25	20	7	44	15	5	28	18	42
36	11	36	14	21	11	16	50	12	26	17	28	10	24	8	36	22	43	31	21	22	19	42	26	27	35	46	38	11	21	13	47	38	32	4	18	43	48	8	21	18	40	12	42	15	27	14	37	12	12	32	35	37	24	18	17	34	44	27	27	14	49	9	20	16	14	25	35	1	31	10	41	30	41	17	13	38	10	15	45	44	10	50	4	14	48	50	6	14	13	47	13	24	49	44	45	1	32	14	30	28	15	30	47	45	9	14	6	8	14	20	8	23	20	38	42	4	24	34	34	20	12	27	1	24	37	23	47	4	15	6	4	12	11	43	38	16	44	4	25	30	23	31	1	18	24	7	41	43	2	29	49	39	16	30	38	38	28	49	32	11	44	41	7	14	29	28	5	24	48	5	33	32	37	47	6	3	21	41	33	17	42	7	4	43	7	43	36	50	23	47	29	14	43	8	31	39	39	17	35
30	21	44	8	47	21	34	30	9	12	48	18	5	40	5	21	1	38	49	20	44	27	20	2	43	3	36	31	11	49	26	34	22	11	2	33	50	7	23	20	31	4	2	46	4	5	14	28	11	25	8	32	46	4	18	39	21	22	47	21	22	43	46	24	27	38	18	2	40	43	49	8	44	35	22	36	31	46	31	23	13	34	19	10	4	14	3	41	43	40	12	29	32	16	46	12	19	40	11	15	27	21	29	39	44	26	38	7	45	43	7	16	49	24	28	10	44	42	49	4	36	48	25	5	8	49	10	6	41	32	20	38	16	20	23	34	14	11	38	11	10	25	36	17	33	7	4	42	50	26	33	37	38	31	33	27	7	23	32	14	37	50	27	11	2	27	16	2	39	15	20	30	33	50	31	43	28	40	50	21	31	2	38	16	11	25	29	42	31	22	15	34	11	19	32	2	34	50	45	26
31	19	13	42	44	3	33	37	39	33	9	49	37	50	31	8	16	22	33	9	11	40	13	47	28	13	32	13	1	5	8	24	4	8	28	10	15	46	50	23	28	47	23	38	39	24	5	48	17	1	24	6	1	28	45	18	22	21	1	31	36	43	31	19	48	43	20	39	41	27	33	33	17	9	24	14	33	24	20	44	32	40	19	41	16	25	42	50	23	27	49	6	46	44	23	29	26	34	45	22	41	49	4	27	43	20	14	41	24	24	5	22	46	33	50	6	7	1	2	27	38	21	5	36	21	21	13	27	49	20	4	17	20	21	29	2	28	2	29	34	7	11	24	40	35	41	12	3	28	3	15	13	46	47	6	11	34	8	9	38	50	21	16	31	6	8	5	19	39	18	11	6	49	29	28	16	6	48	24	50	31	32	49	16	42	37	35	1	34	26	5	2	3	12	13	17	23	7	50	42
37	15	19	45	14	22	50	35	9	11	44	42	17	32	28	50	1	22	40	43	24	45	14	37	35	25	11	27	49	37	1	9	3	28	40	25	44	10	24	10	6	39	38	21	33	36	40	26	19	12	1	12	38	8	17	47	29	37	7	41	49	21	4	42	11	19	50	26	38	38	45	29	28	12	37	22	16	33	4	7	50	28	49	8	29	38	14	40	27	44	11	48	41	13	31	27	21	18	47	8	39	32	13	23	22	4	32	34	33	30	42	33	42	45	3	5	36	26	20	6	4	30	44	15	19	13	27	44	42	19	45	2	44	11	30	12	45	15	37	23	4	6	31	28	8	5	49	5	7	33	34	34	24	39	16	50	49	7	24	32	42	11	29	6	26	29	1	40	24	37	34	35	35	36	47	27	10	27	27	6	3	33	22	11	24	44	30	16	18	14	18	42	46	50	13	24	18	21	49	22
46	49	8	45	31	38	34	47	23	23	8	6	22	16	16	2	26	48	6	39	31	19	35	41	21	35	49	36	18	36	22	6	35	8	32	10	48	8	35	30	37	34	33	23	34	35	44	19	4	20	32	6	33	11	3	45	15	29	40	42	21	13	26	27	35	14	31	34	23	8	13	35	40	16	28	8	8	45	42	45	48	36	12	23	43	7	4	39	16	25	49	40	10	35	34	12	19	45	12	31	46	18	37	22	33	36	29	25	37	48	37	40	33	26	46	39	18	7	1	2	15	36	4	28	13	18	10	29	23	3	6	7	29	26	6	32	28	34	38	22	32	38	39	44	40	37	12	49	25	48	40	9	24	27	10	19	12	16	8	7	15	35	2	45	21	8	2	3	36	5	41	10	38	48	47	36	13	2	39	42	44	50	17	5	27	43	3	17	44	14	38	16	27	4	7	44	36	42	23	12
37	37	37	9	45	3	40	14	13	10	34	32	13	49	33	36	11	23	20	2	18	11	35	25	28	35	48	17	39	28	49	40	42	14	17	35	26	45	8	4	48	39	21	30	27	29	4	34	39	18	18	1	35	22	38	10	46	30	20	10	26	13	33	11	18	12	14	50	43	46	4	29	20	25	22	1	38	5	5	8	2	30	28	32	33	8	29	23	48	10	1	23	19	12	22	2	43	39	13	22	6	44	34	39	40	29	42	46	32	32	36	7	32	13	42	14	10	4	37	37	47	30	44	46	36	42	22	23	26	12	37	10	34	3	31	8	46	12	21	41	16	12	50	28	42	38	31	15	25	5	7	19	30	25	49	22	40	14	9	14	46	40	43	37	5	43	7	6	17	41	33	46	38	10	33	2	30	33	33	13	16	10	14	3	10	45	5	26	45	4	50	2	15	44	28	43	41	34	31	38
14	43	7	48	19	15	32	38	26	8	47	46	7	18	21	27	13	10	2	41	33	6	21	49	40	40	30	16	42	16	15	38	25	16	5	41	34	44	14	6	36	38	42	49	15	34	13	4	7	23	44	33	5	10	44	25	24	38	32	40	27	40	29	46	15	14	46	18	17	32	44	27	10	6	50	8	30	29	34	44	41	40	4	29	25	5	45	8	19	5	25	35	13	31	41	16	30	42	16	8	5	39	9	50	3	21	47	15	39	25	9	2	45	10	24	22	14	25	39	39	8	13	43	28	24	16	17	49	29	46	41	4	38	18	11	46	46	5	19	5	24	8	31	15	2	23	29	41	46	8	10	26	19	19	18	27	5	2	45	25	46	42	39	18	25	45	42	14	1	23	9	22	23	22	48	25	9	38	44	44	1	1	48	36	21	23	33	16	3	35	34	46	2	21	25	27	22	47	50	19
28	47	26	38	29	47	6	12	24	11	29	28	18	31	9	41	44	21	37	33	10	17	49	16	26	19	4	39	31	28	5	30	10	33	6	27	37	1	18	30	31	4	19	26	32	32	36	3	14	31	35	16	15	41	43	43	7	22	50	28	49	11	40	18	8	24	29	47	47	28	48	36	21	42	4	10	33	15	41	22	48	38	38	8	43	21	47	16	10	19	46	39	10	9	48	17	15	12	10	41	4	6	28	21	12	2	42	49	2	23	49	49	11	32	6	8	36	4	47	6	42	10	50	26	25	12	28	30	28	48	17	15	35	45	2	41	34	20	35	22	11	29	9	27	20	39	18	23	38	25	16	3	12	5	36	11	50	40	26	12	34	38	37	9	41	11	50	33	1	9	45	37	24	8	26	1	15	45	30	37	13	5	4	10	47	7	22	3	5	19	3	10	40	4	7	16	50	41	30	34
12	20	31	12	20	26	28	4	19	27	2	14	18	8	7	8	45	7	32	22	43	46	36	46	8	32	43	46	23	37	15	40	44	37	4	46	1	32	2	9	19	34	28	31	6	46	9	23	19	49	33	26	21	7	7	14	26	4	44	4	33	25	30	15	6	5	45	15	50	26	13	25	18	22	30	28	30	42	37	5	1	9	24	25	26	5	2	37	48	3	28	5	46	5	45	42	41	50	26	48	22	38	46	24	9	34	49	30	4	8	39	18	33	38	8	24	6	4	41	23	38	28	5	30	22	7	32	42	18	33	14	28	38	24	47	13	31	36	27	15	20	7	4	30	17	36	31	3	19	23	48	35	15	16	33	43	41	49	33	18	31	36	8	8	10	26	30	34	2	19	19	3	34	5	18	17	15	6	15	14	24	19	46	3	3	45	31	17	21	48	27	8	2	21	38	29	49	32	36	10
24	11	33	40	25	6	22	16	27	15	31	35	43	30	22	49	1	19	20	41	31	16	49	44	24	43	45	16	47	31	14	49	15	44	34	40	47	9	25	36	3	16	25	26	4	5	33	31	36	31	5	15	2	44	26	39	50	14	6	33	30	34	26	10	2	42	20	3	16	35	12	36	2	9	38	22	13	10	17	12	38	38	25	24	50	3	15	47	27	50	5	18	12	10	32	40	20	48	9	27	37	8	31	43	27	45	40	37	3	35	36	2	44	24	37	14	33	41	25	26	42	5	19	28	26	33	12	37	7	45	48	9	1	12	18	29	6	40	7	40	43	43	29	36	37	21	18	14	40	33	4	29	46	40	49	24	48	47	38	38	27	6	47	49	24	33	39	32	7	42	43	46	14	2	44	37	21	2	49	30	43	45	41	8	22	24	44	18	18	32	26	2	40	35	2	40	21	6	13	41
13	48	45	31	44	6	19	21	6	31	28	46	27	33	46	14	33	30	38	35	28	50	41	12	40	48	35	33	7	14	3	50	34	12	9	11	47	36	44	13	42	11	4	32	35	15	42	14	30	38	14	30	45	2	19	6	50	3	43	40	43	42	12	25	37	50	21	10	36	8	49	11	35	6	16	50	20	1	47	37	42	16	46	42	43	37	41	32	3	34	40	44	24	1	49	41	46	25	37	3	9	11	22	5	24	39	23	7	7	39	38	2	31	25	48	3	9	4	42	32	19	4	17	24	50	3	2	34	32	24	39	28	41	27	2	28	16	37	39	45	5	15	48	2	27	24	3	45	25	6	49	7	14	41	9	25	1	30	50	21	13	24	9	23	13	34	30	32	30	49	3	35	3	22	24	39	49	18	11	46	20	19	35	24	26	40	23	49	31	2	30	40	49	12	50	41	20	44	5	15
11	26	35	46	11	8	14	12	24	47	3	46	6	27	49	11	10	39	8	28	12	37	1	24	29	26	8	41	42	13	43	28	43	39	15	14	23	6	34	31	36	33	21	49	41	8	43	47	24	4	22	34	18	49	21	23	18	49	2	25	18	21	21	5	22	15	45	29	1	36	34	1	36	14	3	17	45	47	26	5	40	42	8	4	8	16	1	45	29	44	33	48	9	7	50	27	35	24	11	34	2	47	32	11	29	5	3	21	24	39	12	7	25	40	17	30	28	13	39	41	50	3	40	18	37	12	50	7	23	27	9	29	21	33	24	36	42	14	12	33	4	10	21	27	40	16	45	43	23	34	2	34	7	12	8	44	36	44	42	9	21	30	50	40	23	31	1	50	13	36	22	46	6	10	12	14	43	50	9	39	44	21	14	11	27	23	11	35	46	3	43	48	3	31	45	48	11	25	34	12
41	9	50	13	32	22	4	16	50	24	17	40	30	43	19	3	46	42	33	44	48	25	44	32	45	49	4	23	3	9	10	42	49	46	31	21	27	39	4	31	35	21	43	44	20	30	6	28	42	29	25	49	7	12	23	4	16	23	35	36	24	10	39	3	20	17	18	2	24	15	15	24	16	29	38	14	50	47	46	36	14	26	7	13	11	25	49	38	4	11	10	49	2	7	21	48	31	27	49	36	35	20	1	25	43	8	18	3	46	2	1	43	7	4	48	46	6	5	38	7	45	20	38	2	46	35	19	22	3	5	31	9	7	5	50	46	3	28	45	35	4	19	36	1	47	19	27	39	38	9	5	5	44	24	36	26	47	32	43	44	28	20	15	11	45	21	48	12	25	8	38	17	31	17	18	16	19	48	26	23	35	23	24	18	21	14	2	8	11	43	47	32	44	38	9	17	3	9	24	14
48	10	24	8	8	8	36	41	27	37	41	13	17	4	45	17	34	50	47	42	44	49	25	35	32	30	33	25	6	40	14	50	29	25	17	20	17	34	26	43	16	21	9	2	36	10	22	44	22	35	43	23	9	13	24	8	24	25	49	39	49	41	37	15	26	18	37	20	13	42	45	41	14	14	28	32	22	34	20	18	9	36	24	36	23	45	11	34	1	19	24	41	40	10	41	4	30	32	37	44	33	44	21	36	29	26	30	4	46	23	19	8	48	29	38	14	31	22	42	17	38	22	48	25	24	4	40	11	31	2	13	23	8	2	15	12	5	50	7	4	28	22	18	9	30	41	2	1	50	36	3	44	49	34	28	8	35	6	3	22	32	23	19	18	38	15	23	10	33	34	42	34	42	24	3	39	39	50	34	23	26	21	19	47	9	11	3	25	25	9	19	32	6	35	23	31	44	13	1	15
23	10	36	15	14	10	43	13	17	20	26	36	24	2	7	24	48	12	50	2	46	24	27	27	30	31	11	16	13	6	40	35	47	8	21	28	21	40	30	39	41	19	20	46	19	43	41	49	36	26	34	21	33	43	41	43	8	27	23	26	18	19	50	12	32	11	18	22	42	10	2	46	49	8	32	35	24	2	33	27	41	39	27	11	47	23	24	29	15	39	47	47	18	19	40	25	13	5	22	40	11	9	1	20	44	8	1	34	11	43	20	32	5	28	40	24	46	21	48	29	46	45	12	13	5	35	32	26	48	3	10	22	44	20	37	28	5	2	5	30	50	7	6	31	42	23	42	6	1	13	12	9	49	34	5	31	1	10	38	18	20	3	18	48	15	32	7	41	18	36	16	26	16	30	33	7	37	8	46	24	41	38	7	9	27	46	39	12	38	2	27	21	44	27	35	18	4	47	7	11
3	2	11	38	13	12	9	45	39	29	18	24	35	31	43	21	25	45	38	17	37	14	45	26	1	19	10	11	32	14	4	2	1	5	35	7	44	35	34	34	9	31	49	2	3	14	33	3	15	20	45	4	41	22	17	14	6	39	29	50	40	11	28	30	27	30	24	13	24	20	48	19	44	6	50	42	43	19	47	9	24	12	44	40	6	29	24	25	33	2	48	34	2	37	5	44	46	11	46	50	17	31	48	36	46	8	8	2	40	21	26	3	44	34	21	1	15	37	13	32	35	16	46	30	25	6	9	26	23	4	39	32	11	16	27	25	1	24	24	27	32	15	16	18	47	14	47	12	25	30	7	27	5	24	46	8	46	28	29	47	9	42	40	41	28	22	29	5	30	28	41	37	23	18	3	45	31	24	36	24	28	27	34	24	41	32	40	32	18	30	5	37	9	47	22	30	10	6	21	44
17	5	17	16	6	44	16	35	19	37	42	22	23	36	25	23	30	17	25	17	19	29	49	48	13	45	8	25	10	25	23	6	40	36	22	26	15	5	1	9	27	47	7	16	26	48	42	22	26	32	49	14	38	1	1	32	17	42	16	3	24	37	32	49	29	50	42	13	11	43	34	32	25	11	12	27	39	42	3	28	41	11	32	2	50	2	23	49	10	40	18	2	5	50	14	44	35	48	50	33	10	8	5	47	2	42	40	39	35	4	32	48	14	30	11	34	7	42	1	22	24	11	12	32	11	10	41	45	10	43	21	14	31	32	42	26	19	10	10	48	23	9	3	47	46	3	24	1	23	9	49	34	38	24	20	38	7	17	22	48	9	37	26	39	50	50	19	41	42	46	33	50	47	18	39	28	47	38	24	39	49	7	40	28	40	10	15	34	39	6	25	37	23	14	18	45	46	28	3	19
41	44	1	5	44	9	27	25	46	26	13	3	35	22	33	35	45	16	7	49	25	46	33	31	13	5	36	27	42	22	11	34	16	28	3	21	12	16	49	18	32	4	7	1	48	2	19	8	29	50	50	2	46	3	26	25	8	49	49	43	28	23	10	30	21	10	18	47	37	27	16	43	24	35	15	33	14	37	22	11	19	19	20	48	15	45	15	44	27	15	42	36	1	38	32	4	40	34	42	43	32	10	32	26	34	9	2	41	18	5	46	44	37	48	2	15	28	36	48	22	19	34	20	22	11	22	5	2	32	23	31	6	17	46	42	10	7	28	40	47	14	28	35	3	22	31	7	39	17	32	6	28	32	47	50	42	36	19	14	42	45	12	49	10	22	12	10	29	15	50	23	8	23	11	25	3	44	7	22	34	20	14	4	29	21	18	35	44	15	50	43	4	2	13	27	30	44	26	13	17
32	45	49	22	23	49	15	17	35	17	46	25	8	43	15	26	41	20	10	42	44	30	25	19	47	13	3	13	34	43	36	10	24	33	42	36	37	15	49	1	29	33	45	27	28	38	40	6	46	19	18	29	9	30	13	16	32	15	17	2	48	27	17	11	19	15	36	18	41	47	2	44	40	13	34	47	28	26	46	43	50	38	32	34	40	41	37	39	29	11	7	2	49	8	38	14	2	33	20	1	48	37	38	35	16	38	3	8	42	13	43	17	30	49	33	29	37	1	43	27	20	3	48	34	32	9	41	7	21	50	40	11	43	46	1	8	42	38	11	45	29	10	39	14	13	42	24	7	24	34	6	2	21	25	8	50	47	40	31	50	43	30	35	1	3	17	15	13	3	1	6	43	35	25	3	25	41	36	13	14	47	11	38	27	21	18	36	37	25	8	46	24	43	48	47	42	45	23	19	19
